client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,302,264888905,1765496447561,1765496447561,0,51,0.0,4.9,12.64
1,303,264888957,1765496447613,1765496447614,1,53,0.0,0.0,12.64
1,304,264889008,1765496447664,1765496447665,1,51,0.0,2.4,12.64
1,305,264889061,1765496447717,1765496447717,0,52,1.0,0.0,12.64
1,306,264889112,1765496447768,1765496447769,1,52,0.0,1.2,12.64
1,307,264889164,1765496447820,1765496447821,1,52,0.0,0.0,12.64
1,308,264889216,1765496447872,1765496447873,1,52,0.0,1.2,12.64
1,309,264889269,1765496447925,1765496447925,0,52,0.0,0.0,12.64
1,310,264889321,1765496447977,1765496447977,0,52,0.0,1.2,12.64
1,311,264889374,1765496448030,1765496448030,0,53,0.0,0.0,12.64
1,312,264889426,1765496448082,1765496448082,0,52,0.0,0.0,12.64
1,313,264889479,1765496448134,1765496448135,1,53,0.0,0.0,12.64
1,314,264889531,1765496448187,1765496448187,0,52,0.0,2.4,12.64
1,315,264889584,1765496448240,1765496448241,1,54,1.0,0.0,12.64
1,316,264889635,1765496448291,1765496448291,0,50,0.0,1.2,12.64
1,317,264889687,1765496448343,1765496448343,0,52,0.0,0.0,12.64
1,318,264889738,1765496448394,1765496448394,0,51,0.0,2.4,12.64
1,319,264889789,1765496448445,1765496448446,1,52,0.0,2.4,12.64
1,320,264889841,1765496448497,1765496448497,0,51,0.0,1.2,12.64
1,321,264889893,1765496448549,1765496448550,1,53,0.0,2.4,12.64
1,322,264889944,1765496448600,1765496448600,0,50,0.0,0.0,12.64
1,323,264889995,1765496448651,1765496448652,1,52,0.0,1.2,12.64
1,324,264890047,1765496448703,1765496448703,0,51,0.0,1.2,12.64
