client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,120,301265024,1765532823680,1765532823680,0,1,0.4,0.0,10.88
3,78,301262899,1765532821554,1765532821555,1,0,2.0,3.3,10.88
3,79,301262949,1765532821604,1765532821605,1,0,0.0,0.0,10.88
3,80,301263000,1765532821655,1765532821656,1,0,0.0,1.6,10.88
3,81,301263051,1765532821707,1765532821707,0,1,0.4,1.6,10.88
3,82,301263101,1765532821757,1765532821757,0,0,0.8,4.8,10.88
3,83,301263152,1765532821807,1765532821808,1,1,0.0,1.7,10.88
3,84,301263202,1765532821857,1765532821858,1,0,0.0,8.1,10.88
3,85,301263252,1765532821908,1765532821908,0,1,0.0,13.3,10.88
3,86,301263303,1765532821958,1765532821959,1,1,0.0,15.0,10.88
3,87,301263353,1765532822009,1765532822009,0,1,0.0,10.0,10.88
3,88,301263404,1765532822059,1765532822060,1,1,0.0,8.2,10.88
3,89,301263454,1765532822110,1765532822110,0,1,1.2,1.7,10.88
3,90,301263505,1765532822161,1765532822161,0,0,0.0,3.3,10.88
3,91,301263556,1765532822212,1765532822213,1,1,0.0,0.0,10.88
3,92,301263607,1765532822262,1765532822263,1,0,0.0,0.0,10.88
3,93,301263657,1765532822313,1765532822313,0,1,0.4,0.0,10.88
3,94,301263708,1765532822363,1765532822364,1,1,0.4,1.6,10.88
3,95,301263758,1765532822414,1765532822414,0,1,0.0,1.7,10.88
3,96,301263809,1765532822465,1765532822465,0,0,0.4,0.0,10.88
3,97,301263860,1765532822515,1765532822516,1,1,0.0,0.0,10.88
3,98,301263910,1765532822566,1765532822566,0,1,0.4,3.3,10.88
3,99,301263961,1765532822617,1765532822617,0,0,0.0,0.0,10.88
3,100,301264011,1765532822667,1765532822667,0,0,0.4,0.0,10.88
3,101,301264062,1765532822718,1765532822718,0,0,0.4,1.6,10.88
3,102,301264112,1765532822768,1765532822769,1,1,0.0,1.7,10.88
3,103,301264163,1765532822819,1765532822820,1,0,0.0,0.0,10.88
3,104,301264214,1765532822870,1765532822870,0,1,0.0,0.0,10.88
3,105,301264265,1765532822920,1765532822921,1,1,0.4,0.0,10.88
3,106,301264315,1765532822971,1765532822972,1,0,0.4,0.0,10.88
3,107,301264366,1765532823022,1765532823023,1,0,0.0,1.6,10.88
3,108,301264417,1765532823072,1765532823073,1,0,0.4,0.0,10.88
3,109,301264468,1765532823123,1765532823124,1,0,0.0,1.6,10.88
3,110,301264518,1765532823174,1765532823175,1,0,0.0,1.6,10.88
3,111,301264569,1765532823225,1765532823226,1,0,0.0,1.6,10.88
3,112,301264620,1765532823276,1765532823276,0,1,0.4,0.0,10.88
3,113,301264670,1765532823326,1765532823327,1,1,0.4,6.7,10.88
3,114,301264721,1765532823376,1765532823377,1,0,0.4,5.1,10.88
3,115,301264771,1765532823427,1765532823427,0,1,0.0,0.0,10.88
3,116,301264821,1765532823477,1765532823477,0,0,0.4,1.6,10.88
3,117,301264872,1765532823528,1765532823528,0,0,0.0,0.0,10.88
3,118,301264923,1765532823579,1765532823579,0,0,0.0,1.7,10.88
3,119,301264974,1765532823629,1765532823630,1,1,0.0,3.2,10.88
3,120,301265024,1765532823680,1765532823680,0,1,0.4,0.0,10.88
